id,source,vulnerability,risk_score
abd50724-150e-43af-94c3-870671a9ded9,48.26.131.21,Unrestricted File Upload,79
b60160ef-27a2-45ef-b9f6-e5a7e430d075,10.128.35.79,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),18
2ba8ad0c-ebaa-492b-86d2-90f33fe3b5dc,194.211.32.228,Microsoft Windows 95/98/ME Unsupported Installation Detection,89
deff66a8-d077-4199-a48b-abac3b4c4692,194.211.32.228,Oracle Error Log Found,93
8baadd3b-9d62-43ab-87a5-38a53bce8967,76.139.33.239,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,46
7c8f5203-9c7f-494f-bb49-e02b83954fde,52.79.75.53,Unsupported Cisco Operating System,21
9d85e351-b80c-4243-b7ee-9d2277f85a40,10.128.35.79,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,31
9fe517e4-7232-496e-9346-1c726a5e4b46,37.31.118.20,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,7
54e5278e-f8fa-473d-a43f-2fcd785c0f3c,139.58.16.1,Temporary File Download,93
4a554a5f-6d71-4c8a-9bda-37a669f4d1cd,230.240.158.17,Oracle WebLogic Server Plug-in Remote Overflow (1166189),24
9deb5f95-9be4-41cb-ae90-30e0310feb4f,197.250.224.86,File Content Disclosure /etc/passwd,84
95b07e13-edb4-41cc-a7b3-6aabcefe812f,15.53.18.15,Insecure Kentico version 8.1 is running,90
76a8a3d4-b664-4291-89c5-814e130637e1,100.34.68.89,NTMail3 Arbitrary Mail Relay,40
fd24b7aa-51e5-47e9-8163-362a45a1b08a,190.168.142.189,BSD Based FTP Server Multiple glob Function Remote Overflow,50
b2058b83-540a-419b-9d72-13fd37ae95bc,203.109.127.147,Unrestricted File Upload,93
d9737cb3-bd7e-4b01-9f95-36d78cac843f,37.31.118.20,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,47
d0cd1224-4a2b-44dc-b30e-c3fc23c5c60f,209.119.227.238,Insecure .net framework 4.0,78
e8c1e5a7-7e6c-4c6d-8c23-6fa349dac712,79.184.88.88,Bind Shell Backdoor Detection,5
dab9e623-8000-48dd-b1f5-9075a1986112,194.25.223.78,Unrestricted File Upload,93
0343fc6a-8cb4-4ff7-864a-4156b72b059b,80.12.208.81,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,20
b2907cfe-ae58-477c-a878-3de745a02e6a,205.232.251.3,Brocade Fabric OS Default Credentials,68
0a6b2b1f-fbdb-4c7a-b61b-d8cd4ad72735,194.25.223.78,Oracle WebLogic Server mod_wl POST Request Remote Overflow,33
4dd8cff3-ddd4-4ce7-b447-d1b4dbcf221a,118.127.3.27,Insecure .net framework 4.0,86
b4a5e194-f694-42bf-9ae6-f336096b4a4e,194.25.223.78,Account Takeover via Forgot Password,66
3e9994ca-d1cb-4ef6-baed-a64f3f82a51c,211.211.214.136,BSD Based FTP Server Multiple glob Function Remote Overflow,1
8cc140af-1a4e-4ca5-bf35-979c3323eb1d,124.52.124.205,BSD Based FTP Server Multiple glob Function Remote Overflow,99
0e11d807-bcd4-470d-ba55-9a5ce8dfaa81,123.235.172.151,JBoss Java Object Deserialization RCE,37
6ffb95b7-5614-4f63-935b-5f424b7c4f1b,211.211.214.136,Mozilla Firefox < 84.0,61
22ac6145-312f-4572-9c93-6c86569cd10d,42.240.26.60,Insecure .net framework 4.0,16
0d3e5d48-2948-4ea2-b049-018520fd4b20,15.53.18.15,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,97
c73e050d-15dc-4c27-b4d5-eae3dea7d95a,171.214.205.244,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,37
9f21b3a5-e56f-4662-a1d2-a1bc2c37b411,215.158.157.103,Account Takeover via Forgot Password,50
c7f38782-b5c7-4ebe-ad0c-ade49813b2f3,194.26.184.38,Microsoft Windows 95/98/ME Unsupported Installation Detection,69
e8045573-4778-40a0-a55d-403a9c9010ac,111.10.211.142,Unrestricted File Upload,35
d9418589-834c-43d2-9508-1fdc65ed7917,198.105.121.142,Brocade Fabric OS Default Credentials,25
ee6edaaa-f42e-4b64-b2a7-7fe4ce44e753,37.31.118.20,Oracle WebLogic Server Plug-in Remote Overflow (1166189),45
162511ed-08c8-4fe7-b9bb-35b45c8ec413,203.109.127.147,BSD Based FTP Server Multiple glob Function Remote Overflow,55
9b49a4aa-6c13-4d24-b004-a4dc59e33181,220.140.43.225,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,25
3798ac35-3f6e-436e-a99b-b56ba5da01a9,20.194.212.38,Exposure of Application source code config files and credentials,44
d57a9d92-ac22-45f8-98a7-7e35f22fc8a2,15.121.227.60,File Content Disclosure /etc/passwd,82
8f603afb-2feb-4a73-a0e2-59a7f8aa4dc4,194.211.32.228,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,94
fbc8a61b-f5f8-463d-bcb2-28a1479f5513,62.41.161.77,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),28
7df54c7b-43d7-4662-a846-0099ed0c9ebd,150.93.106.16,Unrestricted File Upload,13
db5e3fb6-1bf4-426d-8721-e846c667a2fc,217.57.221.228,Microsoft Windows 95/98/ME Unsupported Installation Detection,12
71be5dec-0183-4f89-af73-48c9fb9dfd39,158.6.226.19,Mozilla Firefox ESR < 78.6,72
d2d0bfb7-31c1-4bf7-bef8-66e0d41ed25a,2.157.228.76,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,82
5f723139-bfd5-4601-aa14-5d2188f43805,234.130.35.103,Temporary File Download,33
c858a881-e154-46c0-b5dc-d268e41db704,60.83.159.99,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),19
155338b4-208a-4a40-807a-b64faa43a744,234.130.35.103,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,88
ad7af94b-670a-4360-ba75-0cae4c6b1ef2,133.15.4.45,BSD Based FTP Server Multiple glob Function Remote Overflow,40
a01e5ab3-4353-4662-b36b-8d6c452661de,110.219.57.216,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,25
ab1eaa02-c57a-40a7-aedd-5055d49bee82,88.253.242.192,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,30
bc2ecb34-f623-4a5f-99b5-168a688b3da5,209.119.227.238,Oracle Error Log Found,91
be2a8436-dfce-4156-ae59-0b50cb8dbf41,244.192.45.95,Password Spraying Attack,92
0c24386a-b6b7-47fc-a0ec-93a7494f7232,34.142.3.137,NTMail3 Arbitrary Mail Relay,39
0b443868-50e4-4b23-b6f7-ef44c6afd72f,2.157.228.76,NTMail3 Arbitrary Mail Relay,59
c6c38949-a197-4d38-a69a-e69256275de5,205.170.195.204,Account Takeover via Forgot Password,33
f177d520-9c6d-40f2-86ea-c0aa6505c8d8,112.133.16.254,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,38
44a8e07c-6009-48e2-b6fe-071457359a47,150.93.106.16,File Content Disclosure /etc/passwd,74
ed5e6c21-0615-4140-b4bc-b44a286d454b,121.21.129.88,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,25
3064791e-441b-47b8-ae88-8729c96c3a4a,100.34.68.89,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),76
f117e102-fc03-455c-95ca-7d9572930790,80.12.208.81,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),15
d524880e-a94a-4cf5-ad80-4d8f55684f55,133.15.4.45,Docker remote API detection,46
bbd77a42-abbc-46b0-a24a-07c4a9773596,34.142.3.137,Password Spraying Attack,50
5291d142-9f79-4c66-9a43-4209492f8f28,230.240.158.17,Microsoft Windows 95/98/ME Unsupported Installation Detection,75
77b74cd0-7ba2-4c49-8ff3-8d6d6f15b8cb,139.58.16.1,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,97
f7cfc57c-619f-4602-a9b8-4be216e34eb6,29.29.49.207,JBoss Java Object Deserialization RCE,19
c963e33d-de49-477a-bccc-b2ca0b1b2a8e,205.204.5.194,Password Spraying Attack,24
6e80bd33-f4cb-41fe-8aa7-4f85b6ba1dd5,217.57.221.228,Password Spraying Attack,71
981e7b22-628e-4bd1-b46f-fcb33f5a1d56,2.25.181.181,Mozilla Firefox < 84.0,41
607f0f02-1c08-4ff9-9263-017406843f5d,29.148.80.121,Insecure .net framework 4.0,90
474d5417-3ae9-4630-9383-b524b111ed18,50.255.144.198,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,38
a565bbc2-b67a-40eb-bc1e-47f291069f4f,133.15.4.45,Bind Shell Backdoor Detection,60
2cdafb9a-3882-4e30-b63e-fb94dce25bed,156.185.127.68,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),26
db5db1f0-7d46-4b4f-92c2-c104996908d6,30.253.51.250,Mozilla Firefox ESR < 78.6,92
fcb238e7-0cc1-4893-abc1-ae8be2e42811,34.142.3.137,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),85
c28758fa-0b7a-46f2-b376-cd5e289e260a,48.26.131.21,Mozilla Firefox ESR < 78.6,53
ce70219b-4c9f-472c-a3ae-5d60df8a6b7c,212.43.50.247,MailEnable WebMail Detection,74
de3fec75-3591-4a50-85fb-fbc2a7659467,203.109.127.147,Oracle Error Log Found,35
fcd9832e-fe01-451b-aae3-f0724337048e,20.194.212.38,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,45
bd1a768a-05f1-4f3d-90ac-bec739f92889,112.133.16.254,BSD Based FTP Server Multiple glob Function Remote Overflow,47
d6864728-003b-45f9-b5b6-13b79cdb7917,131.42.79.221,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),67
2cf878a2-d1a7-4a49-a8a9-142b2d499b26,124.52.124.205,Mozilla Firefox ESR < 78.6,10
f2d7dafb-c982-4344-9aeb-6bcda091e6a7,187.4.168.43,File Content Disclosure /etc/passwd,32
73a2b3e6-b745-4179-8274-60ffe8273154,234.130.35.103,Oracle WebLogic Server mod_wl POST Request Remote Overflow,54
80397b46-c192-4e26-a571-3b654c9d651e,139.58.16.1,Insecure Kentico version 8.1 is running,48
0d9b50d3-b3a4-423b-a52d-778b8e11858f,92.222.219.30,Unrestricted File Upload,7
7aa02565-2c7b-4037-8518-060600041fea,30.204.122.113,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,31
15da3694-6f9e-4146-b020-62985325563e,76.139.33.239,Exposure of Application source code config files and credentials,80
6d576463-caf0-4b22-bf3c-38b8e0bc3100,20.194.212.38,Temporary File Download,6
226e8517-526d-40db-a8e4-2ab18017a6d2,118.151.172.176,Apache Struts2 Remote Command Execution,85
0292bbb5-5d6e-4a40-8a5f-6dcca449b6ca,225.200.235.7,Bind Shell Backdoor Detection,88
57fd17d0-3cba-4ce1-9e62-073a598e016f,234.130.35.103,Unrestricted File Upload,63
06d97e8b-9d2e-433e-843b-1c87ba3be308,185.204.254.63,Oracle WebLogic Server Plug-in Remote Overflow (1166189),52
5d327f8c-cac3-4cdd-8693-2db8ce8af652,79.184.88.88,Exposure of Application source code config files and credentials,25
2a484825-1dbe-472e-a10d-d955782d76bf,209.76.2.123,Mozilla Firefox < 84.0,26
abb226f2-c31f-41e4-bc47-ef885bc47a99,81.62.129.251,Docker remote API detection,17
a51a8f91-f5a5-4c2f-abf4-f4b5e74a9a23,174.179.40.224,Oracle WebLogic Server Plug-in Remote Overflow (1166189),21
facae3c8-d849-4c52-86b1-2984ca5efe7d,121.21.129.88,Insecure Kentico version 8.1 is running,47
0d5bd352-3bbb-4a72-8cdf-7572aca662a5,118.151.172.176,Oracle Error Log Found,12
4b0ae266-9110-44cb-8b96-bf22277eebf1,206.68.75.94,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,18
7d795a82-f901-435c-b7ad-446f530e2a22,215.158.157.103,Insecure .net framework 4.0,52
cec806fc-3985-4a06-b3db-a64c8ed10a66,220.140.43.225,Unrestricted File Upload,59
c9d25cfd-2b69-4f88-8c0a-97e40893a31d,10.128.35.79,Mozilla Firefox ESR < 78.6,32
1e54000a-6bf5-4acc-a925-de887e695277,52.79.75.53,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),39
2fae352c-101e-4a42-bd8c-d27c264d2013,16.196.99.124,Temporary File Download,5
cd308c29-9208-4752-990f-7107c4e2b52f,201.10.141.151,File Content Disclosure /etc/passwd,75
eff3567b-0092-4575-ab64-419ba8762737,48.26.131.21,NTMail3 Arbitrary Mail Relay,70
a5d1d3b5-fb94-40ab-abaa-89442b74aafc,244.88.127.199,Insecure .net framework 4.0,76
c0eed858-494e-404f-96e0-09112b3007fb,217.57.221.228,Oracle Error Log Found,88
d8ef260d-e177-4cdc-857e-51874d341965,29.148.80.121,Oracle WebLogic Server mod_wl POST Request Remote Overflow,19
46bb8eda-6cea-4173-ba99-5a65a91f6bb3,10.128.35.79,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,44
b7e1118e-c605-4163-877c-25be3eea7167,234.130.35.103,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,25
e84e1f7e-63d7-4a0f-b4b0-e7cb97f588b7,10.128.35.79,Temporary File Download,9
ee010307-7ed6-47de-b0e6-97b8b75e22aa,209.76.2.123,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),90
be609fb7-df4d-45bb-bf49-bff05b599dfb,220.140.43.225,Insecure Kentico version 8.1 is running,41
6767c6e2-1c2d-49cf-a84a-d9b760695097,225.200.235.7,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),27
4048e016-5cfd-4919-ace4-b37d13921e5c,200.15.194.52,Brocade Fabric OS Default Credentials,7
19d8e82f-0009-48cb-aa47-aff9cc6f4ab6,201.10.141.151,Docker remote API detection,89
f4952e95-4dd5-4fa6-bbee-320551c382b1,244.88.127.199,Apache ActiveMQ Detection,35
51bddd88-ee11-4549-83f4-13ec7464dc01,119.213.58.199,Mozilla Firefox ESR < 78.6,67
478a11c4-89be-4bf7-934e-f45463c26b27,50.255.144.198,JBoss Java Object Deserialization RCE,34
287e35cb-783c-4584-8619-04d9cf376f64,247.41.39.120,Oracle WebLogic Server mod_wl POST Request Remote Overflow,77
efe63231-21ac-4e5e-bfef-58a9d7cd7bd1,52.79.75.53,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,32
49fe740c-e4d8-4f89-97db-94ade4657014,20.194.212.38,Insecure .net framework 4.0,96
8c6ae46c-b599-4de7-a4da-dca82d5d8a82,251.68.88.39,NTMail3 Arbitrary Mail Relay,80
0b5563ea-84ef-4bc4-b38e-b6d3811ff8ad,198.105.121.142,Apache Struts2 Remote Command Execution,47
e374c5c6-bc08-4e6f-b422-24cebb4a33ca,112.133.16.254,Insecure Apache version 2.2.15,26
f59109e6-7e62-43c6-acdd-fcffc46ffe66,217.57.221.228,JBoss Java Object Deserialization RCE,62
123f58bd-df51-42f6-8ef3-75b3ac630008,220.140.43.225,Account Takeover via Forgot Password,65
337f1c1c-5568-4120-b393-ee7a768ba9a9,68.138.160.33,Unsupported Cisco Operating System,91
6717fd77-2b8e-44fe-84ec-5204321f7611,156.185.127.68,Oracle WebLogic Server mod_wl POST Request Remote Overflow,79
e334e527-5423-415b-adac-ffbf89f6556b,133.55.115.90,Unrestricted File Upload,76
53666f3a-6fb3-4d66-b1ab-1389de12f4c1,110.219.57.216,Oracle Error Log Found,56
7026b4e8-3e04-457c-80f7-e83f9b9340ea,130.226.238.118,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,8
297df9f7-45d3-4358-af95-55868dd06d10,134.164.219.117,MailEnable WebMail Detection,83
96559564-f24e-4f61-9045-c50a176a6ab7,30.204.122.113,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,33
5a7bd1c3-8a63-4d2e-89eb-1f41e700e7f1,185.204.254.63,Apache ActiveMQ Detection,16
b659b08b-29f7-499b-8b9e-55a43bef808b,76.139.33.239,Oracle WebLogic Server Plug-in Remote Overflow (1166189),86
af204450-34f9-4a1b-9a27-1b04fcba771c,34.142.3.137,Insecure Apache version 2.2.15,46
bec967f6-47b5-455a-b64a-25544f90a9c2,129.141.34.131,Account Takeover via Forgot Password,10
8bf77120-4d7f-4b8a-a358-7166d0274c2f,92.222.219.30,MailEnable WebMail Detection,96
3ba997a9-0eff-4eba-a888-d12f593f57ea,198.105.121.142,BSD Based FTP Server Multiple glob Function Remote Overflow,33
3e23d6f2-5287-4c75-b0e7-dbe3f09ccc80,119.213.58.199,Brocade Fabric OS Default Credentials,94
26810337-3951-4014-99db-c20116d88ab1,247.41.39.120,Unrestricted File Upload,90
e7885298-3265-44e9-b921-74ede819a195,48.26.131.21,Oracle WebLogic Server Plug-in Remote Overflow (1166189),50
419031ef-809f-41a1-8dcf-2d82915511f7,194.211.32.228,BSD Based FTP Server Multiple glob Function Remote Overflow,18
0987b6e6-e2c8-4f24-bfa9-d24f79131189,205.170.195.204,BSD Based FTP Server Multiple glob Function Remote Overflow,66
4864b29c-3482-46ea-aa12-6e1cae734959,48.26.131.21,Mozilla Firefox < 84.0,42
509a55f0-4ac6-40f6-a5df-56c4f8040109,14.136.100.178,Apache Struts2 Remote Command Execution,51
1c15ad77-d522-4f90-ac60-ab01a072496b,30.204.122.113,Insecure Apache version 2.2.15,84
8917b9aa-ffbf-4a0a-9e4c-818c68973a5b,251.68.88.39,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,96
378b3cce-12c6-4c57-885a-d93440734e9f,206.68.75.94,Insecure .net framework 4.0,18
647e8fbe-6672-4056-bc46-c368fbd1ad4a,136.113.20.114,Microsoft Windows 95/98/ME Unsupported Installation Detection,12
6f564728-a915-4419-8511-e48ffd5e7053,198.105.121.142,JBoss Java Object Deserialization RCE,34
30bfc16e-42b4-404d-b8b3-588e34d14e29,209.76.2.123,JBoss Java Object Deserialization RCE,58
65cd66e7-7fc4-4244-9b95-6f3772dd8fde,68.138.160.33,Docker remote API detection,47
39c622b7-ba9b-4bb8-8f58-cbd320a1383d,209.119.227.238,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,90
ebd73c0c-8fab-4bfd-ac47-fc2d906f9155,112.133.16.254,Temporary File Download,94
3d269cb5-d7b1-4e71-9c31-6b0198ea4198,101.214.182.111,Oracle WebLogic Server mod_wl POST Request Remote Overflow,39
f1d88661-39aa-462c-94bb-7c27904f47fd,79.184.88.88,Apache Struts2 Remote Command Execution,83
f3be4ab0-e8b2-4c99-84c9-03c2c9084d6e,121.21.129.88,Insecure Kentico version 8.1 is running,90
f4031d1b-4368-4ca8-b8d9-3e16efe0f594,200.15.194.52,Insecure Apache version 2.2.15,20
2f2fdc47-dfe7-42a0-8f90-8c61d5735abd,20.194.212.38,Oracle WebLogic Server mod_wl POST Request Remote Overflow,54
b0202a1e-ca39-42f3-9cfe-642a690397d3,173.78.199.190,JBoss Java Object Deserialization RCE,9
bc4e90b6-e138-4e41-aa72-f1492e8af518,205.204.5.194,Insecure Kentico version 8.1 is running,14
11c01ff3-d641-4a4c-beb6-2fb1f6af004c,195.131.179.122,File Content Disclosure /etc/passwd,73
88d513cd-ed38-4630-9f7c-6ba5e9f30c13,171.214.205.244,Insecure Apache version 2.2.15,78
76764576-2c9b-473d-b876-0a28ab1eb70c,194.25.223.78,Bind Shell Backdoor Detection,22
e204ec69-55b3-4820-ab5c-3c2071535267,220.140.43.225,Mozilla Firefox ESR < 78.6,40
ddfb3a72-591f-41ef-b502-0aed92eb2161,230.240.158.17,Docker remote API detection,11
7efe7037-abc7-47fc-99c4-9826bbdfd035,174.179.40.224,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,57
ffdb99e4-84db-45bb-b0ba-54a4bab305b5,254.150.88.142,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),89
0d0aab4a-b911-4f0f-9e4a-3db9192f5688,205.170.195.204,Unrestricted File Upload,42
96f447e3-a9b1-42e5-a1d7-8163926259bb,198.21.121.206,Unsupported Cisco Operating System,21
613a26b7-2943-4121-9550-8bcc1111b4fb,220.140.43.225,Account Takeover via Forgot Password,82
d9d3dea9-64c8-431b-8135-cc75506fdd94,20.100.13.218,Unsupported Cisco Operating System,63
91cbef12-618f-4f52-ad07-676a6a0c0cdf,98.90.19.164,Unrestricted File Upload,39
8c89d44c-7768-41a7-a35d-82d9d4943cd2,10.128.35.79,Mozilla Firefox ESR < 78.6,88
17f3b99b-0212-49a1-9bfb-54b58c5c94b0,230.240.158.17,Oracle Error Log Found,98
e541301e-19f5-44e4-aea5-82986e4ae1d9,195.131.179.122,Unrestricted File Upload,8
6580af18-31bb-4f10-98b7-ca956a072103,37.31.118.20,Temporary File Download,15
2d9ffd5e-ff09-49b4-8ce2-6c3467d9824d,134.164.219.117,Oracle Error Log Found,77
eb550450-6051-4392-b8e3-f65e552722d0,81.62.129.251,Insecure Apache version 2.2.15,14
a4023c7e-42cb-4cab-a563-f37c0ce931f8,158.6.226.19,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),16
5ce6d54c-09c8-4c24-9449-abc73d771f35,254.150.88.142,Unrestricted File Upload,47
4eb27763-0aeb-4ed5-91a3-dab5d1dab369,20.100.13.218,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,24
9ec74eb6-ca46-4817-b478-cc09f4836eac,60.83.159.99,Unrestricted File Upload,24
722aa53b-8484-4e27-b6c3-9b95af354d4d,205.232.251.3,Mozilla Firefox ESR < 78.6,17
fdce6788-8fb4-48c6-86c8-bfa9ad09349f,16.196.99.124,Insecure Kentico version 8.1 is running,86
290093c6-2665-4a92-a374-b227a30d3251,130.226.238.118,JBoss Java Object Deserialization RCE,86
d90d5265-874b-4d13-83d8-00ec5500280d,114.77.9.43,Oracle WebLogic Server Plug-in Remote Overflow (1166189),64
b08d366c-44d0-49f7-846a-28bbf6744604,133.55.115.90,File Content Disclosure /etc/passwd,64
9e063bc8-ad59-4e13-b37d-c6303639ce5e,121.21.129.88,Unrestricted File Upload,98
bc13bd96-b7ad-4c8f-80da-788ffc5d76cb,76.139.33.239,NTMail3 Arbitrary Mail Relay,70
fcebbca5-157d-4ffb-aba4-12df169ac499,48.26.131.21,Mozilla Firefox < 84.0,25
050942dd-ecc0-4754-93fd-27217b5e5b13,29.148.80.121,Unsupported Cisco Operating System,30
73dfd2a8-3dbf-4337-9324-87d677fd1228,205.170.195.204,Password Spraying Attack,62
3b2f2b57-520e-4ee0-9e8b-14ef3b6df304,111.10.211.142,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,37
d0ac4fb9-3e92-4c80-b57b-58307b648ad8,195.131.179.122,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,51
483dfac3-c1bf-46c1-aa11-116b3fe98988,173.78.199.190,Password Spraying Attack,62
55202b55-aa3e-4b26-ae78-8fa81e6b3c89,251.68.88.39,Oracle WebLogic Server Plug-in Remote Overflow (1166189),4
bb396760-a664-46ed-a112-2f7f2d746f39,139.58.16.1,Insecure .net framework 4.0,14
41c2bed0-8e39-4c60-8922-0d624e1d04e8,247.41.39.120,Insecure Kentico version 8.1 is running,7
8daab0a6-3a4a-4848-b582-1dcf07fe8842,101.214.182.111,Apache Struts2 Remote Command Execution,25
8b0bcec4-83d0-42df-b0c2-0c69099123df,92.222.219.30,Apache ActiveMQ Detection,83
05206ca8-2239-417a-bde1-cc08e87095ca,20.100.13.218,Insecure Kentico version 8.1 is running,88
a5559fd8-da44-4cca-8e59-34a8e959128b,205.232.251.3,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,14
e8f1c592-63af-4d25-8a06-2a3506a50a34,254.150.88.142,Unsupported Cisco Operating System,43
60a8525a-89d4-4340-856b-3f31512885cb,205.170.195.204,Unrestricted File Upload,9
3473f3a5-b377-4b5e-a648-cbe5feb0a51e,50.255.144.198,Temporary File Download,80
57e54ec2-d2bd-4ea7-a88a-b6c426864738,110.219.57.216,Bind Shell Backdoor Detection,34
6014ed19-c30a-4785-a929-8f73c805feca,52.79.75.53,Password Spraying Attack,67
25cb26a7-58e1-4c67-90f1-c6bbcb2280ed,76.239.91.134,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,72
79b4972c-9b77-45ec-8856-5bbecf8d536a,156.185.127.68,Insecure .net framework 4.0,62
f7b42dba-548e-4e32-8086-52cfdd897eab,203.109.127.147,JBoss Java Object Deserialization RCE,20
63e14bad-c052-46e5-a3b1-92b4162e9ead,161.186.251.87,Oracle WebLogic Server mod_wl POST Request Remote Overflow,57
